"Fri Sep 25 05:37:16 +0000 2015","647283708517597184","647283708517597184","Twitter Android Applications http://t.co/BtcP5n04Jc #bitlanders http://t.co/N1PNB9LUX6 http://t.co/J3XYb8odQM http://t.co/WnUovVyO4X","253694401","253694401","Alice Janus Prospero","alicejanus","that red dot","false","false","186","103","120","11","32396","Thu Feb 17 19:41:58 +0000 2011","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","fr","1443159436717"
"Fri Sep 25 05:37:24 +0000 2015","647283742885720064","647283742885720064","Appen til iOS er her: https://t.co/DguqHkYPYi Appen til Android er her: https://t.co/FMdJrmC7zd #forrigetweet","33968328","33968328","NRJ Norge","NRJNorge","Norge","false","true","12251","187","90","65","10444","Tue Apr 21 17:14:37 +0000 2009","7200","Copenhagen","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","da","1443159444911"
"Fri Sep 25 05:37:39 +0000 2015","647283804088856576","647283804088856576","@SanatanaMishra Assault Android Horror coming out Halloween 2020, NX exclusive","63914362","63914362","Daniel","Placlu","Sydney, Australia","false","false","183","123","12","2233","15886","Sat Aug 08 05:26:50 +0000 2009","36000","Sydney","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159459503"
"Fri Sep 25 05:37:42 +0000 2015","647283817494020096","647283817494020096","I've harvested 815 of food!  http://t.co/mU61Tf2Vzt #android, #androidgames, #gameinsight","95949238","95949238","melissa","tweetys3boys","tenneessee","false","false","6","60","0","9","4797","Thu Dec 10 17:51:25 +0000 2009","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159462699"
"Fri Sep 25 05:37:42 +0000 2015","647283817338798080","647283817338798080","Come check out Speedy Ninja! iOS: http://t.co/anF1zqMovu Android: http://t.co/2qQbYcxArC http://t.co/ssYRMrEy9J","834697316","834697316","Joan Villamil Silva","JoanVillamil","Villavicencio","false","false","349","519","2","193","3621","Thu Sep 20 03:43:57 +0000 2012","-18000","Bogota","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159462662"
"Fri Sep 25 05:37:43 +0000 2015","647283819460956160","647283819460956160","I just scored 5442 points in #Atomas for Android and created the Manganese Atom.","49041537","49041537","Mateus Flores","teuux","Bahia","false","false","963","1531","30","834","48427","Sat Jun 20 16:06:14 +0000 2009","-10800","Brasilia","true","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159463168"
"Fri Sep 25 05:37:43 +0000 2015","647283822665535488","647283822665535488","RT @youfunnyb: Android vs iPhone #youfunnyb http://t.co/waLwS8fyzj","292086929","292086929","Boof DoggyDogg","BurninDOPE","Countin Faces","false","false","842","853","0","11089","16062","Tue May 03 02:36:35 +0000 2011","-18000","Quito","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159463932"
"Fri Sep 25 05:37:54 +0000 2015","647283866856759296","647283866856759296","I have Trading Post on my island! Now my island is even more awesome!  http://t.co/nIvK5AhwJp #android, #androidgames, #gameinsight","204803168","204803168","Ali","Alitruss71","Cumbria","false","false","61","61","3","613","823","Tue Oct 19 14:11:56 +0000 2010","3600","Casablanca","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159474468"
"Fri Sep 25 05:37:59 +0000 2015","647283886968279040","647283886968279040","Gangstar Vegas Hack Tool (Android &amp; iOS) http://t.co/LziCUNZgG5","484727229","484727229","VighneshRamaMoorthy","VighneshRam_VRM","Karunagappally,kerala","false","false","29","612","1","1","492","Mon Feb 06 12:30:27 +0000 2012","19800","Chennai","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","de","1443159479263"
"Fri Sep 25 05:38:01 +0000 2015","647283896116113408","647283896116113408","I have Coffee Tree on my island! Now my island is even more awesome!  http://t.co/VaT0QfIBdV #android, #androidgames, #gameinsight","2388611605","2388611605","Krisna M Pandawa","KrisnaMuktiP1","Blitar Putra Bung Karno","false","false","42","133","0","5","278","Fri Mar 14 07:11:24 +0000 2014","25200","Jakarta","true","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159481444"
"Fri Sep 25 05:38:02 +0000 2015","647283900775952385","647283900775952385","With the new iPhone out today, we're want to know whether you're team Apple or team Android? http://t.co/UEzf3RUfB2","2809086241","2809086241","Port Douglas it","PortDouglasit","port douglas","false","false","14","17","0","45","447","Sun Sep 14 08:44:11 +0000 2014","36000","Brisbane","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159482555"
"Fri Sep 25 05:38:05 +0000 2015","647283911932936192","647283911932936192","I've collected 625 gold coins!  http://t.co/nIvK5AhwJp #android, #androidgames, #gameinsight","204803168","204803168","Ali","Alitruss71","Cumbria","false","false","61","61","3","613","824","Tue Oct 19 14:11:56 +0000 2010","3600","Casablanca","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159485215"
"Fri Sep 25 05:38:10 +0000 2015","647283933483286528","647283933483286528","App van de week: #DIY Tip Genius (Android) http://t.co/lkxvGPcA0Y","2591101140","2591101140","WoonWensenNL","woonwensennl","Utrecht ","false","false","150","158","1","2","1509","Fri Jun 27 09:51:51 +0000 2014","7200","Ljubljana","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","nl","1443159490353"
"Fri Sep 25 05:38:11 +0000 2015","647283940361940992","647283940361940992","@UberSocial the android app marks items as retweeted while i did not do so. Any idea why ?","118407907","118407907","Michel Overwater","MichelOverwater","Haarlemmermeer","false","false","144","162","5","109","3997","Sun Feb 28 15:55:55 +0000 2010","7200","Amsterdam","true","nl","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159491993"
"Fri Sep 25 05:38:13 +0000 2015","647283947324469248","647283947324469248","I've collected 7,325 gold coins!  http://t.co/mU61Tf2Vzt #android, #androidgames, #gameinsight","95949238","95949238","melissa","tweetys3boys","tenneessee","false","false","6","60","0","9","4798","Thu Dec 10 17:51:25 +0000 2009","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159493653"
"Fri Sep 25 05:38:20 +0000 2015","647283974008635392","647283974008635392","Eu coletei 119,392 moedas de ouro!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3820","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443159500015"
"Fri Sep 25 05:38:20 +0000 2015","647283976525090816","647283976525090816","RT @KypreeDaGawd: Android users in 10 years gone be like http://t.co/mispO77k8b","794576695","794576695","Kels.","K_e_l_s_o_o","bingham","false","false","874","372","0","5931","14858","Fri Aug 31 20:04:50 +0000 2012","-25200","Pacific Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159500615"
"Fri Sep 25 05:38:20 +0000 2015","647283976261009408","647283976261009408","I've harvested 140 of food!  http://t.co/nIvK5AhwJp #android, #androidgames, #gameinsight","204803168","204803168","Ali","Alitruss71","Cumbria","false","false","61","61","3","613","825","Tue Oct 19 14:11:56 +0000 2010","3600","Casablanca","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159500552"
"Fri Sep 25 05:38:25 +0000 2015","647283996963926016","647283996963926016","@HaloBCA min hanya mau tanya dulu saya melakukan pembelian pulsa via aplikasi bca mobile android harus datang ke bca trdekat knp ya? Info ja","87904031","87904031","Riza Ganjar Adiguna ","Riza_Ganjar_15","Purwakarta, West Java","false","false","270","879","2","47","3274","Fri Nov 06 09:24:16 +0000 2009","25200","Jakarta","true","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","in","1443159505488"
"Fri Sep 25 05:38:27 +0000 2015","647284003439927296","647284003439927296","One lesson learned from BeOS in designing Android is: you shouldn't force apps to put their message loops in different threads. @WaltFrench","14303901","14303901","Jake Hamby","jhamby","Mountain View, CA","false","false","1314","2002","365","75492","104140","Fri Apr 04 16:02:54 +0000 2008","-25200","Pacific Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","b19a2cc5134b7e0a","city","Mountain View","US","United States","Mountain View, CA","0","0","false","false","false","low","en","1443159507032"
"Fri Sep 25 05:38:35 +0000 2015","647284037690593280","647284037690593280","RT @bengrubb: Why I'm ditching my Android phone and going back to iPhone (for now) http://t.co/LfS02aKGpI http://t.co/LIse3UkMNO","11762562","11762562","andyz","andyz","Planet Earth","false","false","452","1919","48","36286","20016","Wed Jan 02 17:08:52 +0000 2008","28800","Kuala Lumpur","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159515198"
"Fri Sep 25 05:38:38 +0000 2015","647284052765057024","647284052765057024","I've harvested 294 of food!  http://t.co/nIvK5AhwJp #android, #androidgames, #gameinsight","204803168","204803168","Ali","Alitruss71","Cumbria","false","false","61","61","3","613","826","Tue Oct 19 14:11:56 +0000 2010","3600","Casablanca","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159518792"
"Fri Sep 25 05:38:38 +0000 2015","647284053541060608","647284053541060608","I've collected 1,985 gold coins!  http://t.co/nIvK5AhwJp #android, #androidgames, #gameinsight","204803168","204803168","Ali","Alitruss71","Cumbria","false","false","61","61","3","613","827","Tue Oct 19 14:11:56 +0000 2010","3600","Casablanca","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159518977"
"Fri Sep 25 05:38:41 +0000 2015","647284062437134336","647284062437134336","as vezes quando eu pego um android bom da muita saudade","66708414","66708414","danyele","liquxr","danyane","false","false","1956","757","7","2237","175472","Tue Aug 18 15:27:08 +0000 2009","-7200","Greenland","true","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443159521098"
"Fri Sep 25 05:38:44 +0000 2015","647284076840419328","647284076840419328","Ios/android App Reviewers Needed $100/day http://t.co/HCu5kbpvL1","128759124","128759124","jaldesa adan","JaldesaAdan","Kenya","false","false","708","226","92","20","113024","Fri Apr 02 03:28:47 +0000 2010","10800","Nairobi","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159524532"
"Fri Sep 25 05:38:45 +0000 2015","647284081139564545","647284081139564545","Eu coletei 14,300 moedas de ouro!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3821","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443159525557"
"Fri Sep 25 05:38:47 +0000 2015","647284089309888512","647284089309888512","Sahabat bpost anda bisa download aplikasi Bpost Radio di Android anda dengan cue word Bpost Radio","306053735","306053735","Bpost Radio 91,3 FM","bpost_radio","Banjarmasin","false","false","4052","483","13","1","48778","Fri May 27 06:10:20 +0000 2011","28800","Hong Kong","true","id","false","false","null","null","null","null","null","null","8b2c9342507e86d3","city","Baros","ID","Indonesia","Baros, West Java","0","0","false","false","false","low","in","1443159527505"
"Fri Sep 25 05:38:48 +0000 2015","647284091533045760","647284091533045760","Super #Angebot gefunden! Samsung Galaxy J5 Smartphone unter http://t.co/TiY9w04O08 #Smartphone","3251200673","3251200673","Smartofon DE","Smartofon","Germany","false","false","67","97","11","7653","22236","Wed May 13 10:54:48 +0000 2015","-25200","Pacific Time (US & Canada)","false","de","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","de","1443159528035"
"Fri Sep 25 05:38:52 +0000 2015","647284108524064768","647284108524064768","Castle Dungeon has been explored. Are you able to reach it too? http://t.co/AR2oneWBQc #android,#androidgames,#gameinsight","40299565","40299565","Sherri Gibson","sgluvsag","Texas","false","false","7","16","0","0","4538","Fri May 15 18:24:30 +0000 2009","-18000","Central Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159532086"
"Fri Sep 25 05:38:53 +0000 2015","647284113397837825","647284113397837825","I have the expression of a child actor trying too hard so good thing this is a podcast. https://t.co/DcQXUPfChs","23865713","23865713","Dave Cheng","drearyclocks","Sydney, Australia","false","true","2286","1227","85","7160","46324","Thu Mar 12 01:03:06 +0000 2009","36000","Sydney","true","en-gb","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159533248"
"Fri Sep 25 05:39:01 +0000 2015","647284149301153792","647284149301153792","Stopped using android emojis coz they ugly asf","938569938","938569938","BadBoy","UpcomingMzito","Naked Island","false","false","2426","1959","5","80","18091","Sat Nov 10 07:39:47 +0000 2012","-21600","Mazatlan","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159541808"
"Fri Sep 25 05:39:05 +0000 2015","647284163465207808","647284163465207808","Daily Deals USA : 3x Griffin Universal Stylus Touch Pens for Android Ipad Tablet Iphone PC Pen http://t.co/WMjpRAdJYZ #5778","1978647084","1978647084","HOT DEALS","AFashion30","USA","false","false","175","81","14","0","79077","Mon Oct 21 13:10:34 +0000 2013","10800","Baghdad","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159545185"
"Fri Sep 25 05:39:08 +0000 2015","647284176916475905","647284176916475905","Eu colhi 2,580 alimentos!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3822","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443159548392"
"Fri Sep 25 05:39:08 +0000 2015","647284177495326720","647284177495326720","Per ascoltare Radio Gaia scarica la nostra app gratuita dagli stores Apple, Android o Blackberry:... http://t.co/Lw1YELgvlz","418980091","418980091","RADIO GAIA","RadioGaia2","Spinazzola","false","false","163","325","25","9","113636","Tue Nov 22 20:12:44 +0000 2011","7200","Rome","true","it","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","it","1443159548530"
"Fri Sep 25 05:39:10 +0000 2015","647284186718429184","647284186718429184","BlackBerry's Android phone will be known as the 'Priv' http://t.co/wkfwGeQRe9 via @engadget","284767771","284767771","Ronnie (Doc)","Ticdoctec","Roseville CA","false","false","1147","1722","25","1414","9805","Tue Apr 19 23:04:25 +0000 2011","-25200","Pacific Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159550729"
"Fri Sep 25 05:39:30 +0000 2015","647284269509910528","647284269509910528","Firmware: I9060IXXU0AOI2_I9060IVVT0AOG1_VVT (Android 4.4.4) http://t.co/EHNEWtotLk","89913536","89913536","SamFirmware","SamFirmware","The Netherlands","false","false","44294","3","1169","2","63012","Sat Nov 14 10:36:16 +0000 2009","7200","Amsterdam","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","sk","1443159570468"
"Fri Sep 25 05:39:37 +0000 2015","647284299780124672","647284299780124672","I enjoy everyone's faces in this photo https://t.co/Yau7Cjur1Z","22768126","22768126","Lauren Ingram","laureningram","Sydney via Canberra","false","false","3958","930","125","8792","44196","Wed Mar 04 13:14:10 +0000 2009","36000","Canberra","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159577685"
"Fri Sep 25 05:39:51 +0000 2015","647284358542311425","647284358542311425","I've harvested 1,058 of food!  http://t.co/jiydlXCKMM #android, #androidgames, #gameinsight","26662772","26662772","Jake McMillian","Uncopyrighted","Beaverton, OR (USA)","false","false","39","57","6","1","2293","Thu Mar 26 02:10:26 +0000 2009","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159591695"
"Fri Sep 25 05:40:00 +0000 2015","647284395662016512","647284395662016512","Help me choose an Android pedometer app from this list? via /r/Fitness http://t.co/sf04VHmFuQ","1316595248","1316595248","ChinaBootik","ChinaBootik","Hong Kong","false","false","234","136","87","28","81729","Sat Mar 30 14:54:59 +0000 2013","28800","Beijing","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159600545"
"Fri Sep 25 05:40:03 +0000 2015","647284409901686784","647284409901686784","At work it's always them android folks looking for each other chargers but I'm sleep...","21728870","21728870","Salvatore","tony3K","In the Electrik Circus","false","false","1755","1187","43","1925","132711","Tue Feb 24 04:23:21 +0000 2009","-14400","Eastern Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159603940"
"Fri Sep 25 05:40:14 +0000 2015","647284452964614144","647284452964614144","Eu colhi 1,765 alimentos!  http://t.co/A7StOETf4a #android, #androidgames, #gameinsightBR","178752417","178752417","tacila maria","taccila","brazil","false","false","5","15","0","0","3823","Sun Aug 15 16:06:21 +0000 2010","-10800","Brasilia","false","pt","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","pt","1443159614207"
"Fri Sep 25 05:40:17 +0000 2015","647284466155692032","647284466155692032","RT @michaelhafford: did you guys know that people review restaurants on the yelp app page in the android store? http://t.co/LOFAvbx96C","3124007045","3124007045","Nayrune","16BitHeroine","Europe (EN/GER)","false","false","617","212","31","28573","48374","Sat Mar 28 14:58:51 +0000 2015","7200","Belgrade","false","de","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159617352"
"Fri Sep 25 05:40:29 +0000 2015","647284516713725952","647284516713725952","Review Game Android Skater Boy http://t.co/Q9PcTjUxcT #205BDG #JokowiGagalTotal #JapaneseGP #IniTalkshowSalsha #HTGAWM #JanganPercayaPKS","938946072","938946072","Taufik Rosada","PapaToRock","kendal, jawa tengah, Indonesia","false","false","27","74","0","5","531","Sat Nov 10 12:30:04 +0000 2012","25200","Jakarta","true","id","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159629406"
"Fri Sep 25 05:40:32 +0000 2015","647284531200851969","647284531200851969","I've collected 10,780 gold coins!  http://t.co/jiydlXCKMM #android, #androidgames, #gameinsight","26662772","26662772","Jake McMillian","Uncopyrighted","Beaverton, OR (USA)","false","false","39","57","6","1","2294","Thu Mar 26 02:10:26 +0000 2009","-25200","Pacific Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159632860"
"Fri Sep 25 05:40:35 +0000 2015","647284540206018562","647284540206018562","I have Ancient Bar on my island! Now my island is even more awesome!  http://t.co/cbI9OLagDe #android, #androidgames, #gameinsight","404199579","404199579","Kellypool","Krafty_cutie11","Texas","false","false","10","28","0","0","96","Thu Nov 03 15:51:02 +0000 2011","-21600","Mountain Time (US & Canada)","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159635007"
"Fri Sep 25 05:40:36 +0000 2015","647284547978006528","647284547978006528","I've collected 250 gold coins!  http://t.co/rukpTPElgn #android, #androidgames, #gameinsight","2164629163","2164629163","Yogyakarta Furniture","yogya_furniture","Yogyakarta","false","false","41","61","0","0","74","Wed Oct 30 11:44:13 +0000 2013","25200","Jakarta","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159636860"
"Fri Sep 25 05:40:42 +0000 2015","647284570010742784","647284570010742784","RT @SincerelyTumblr: no offense but android snapchats look like photographs from the American civil war","867231013","867231013",":)","WendyPadillaa","Arizona","false","false","2433","2117","1","5824","2917","Mon Oct 08 01:23:17 +0000 2012","-25200","Arizona","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159642113"
"Fri Sep 25 05:40:47 +0000 2015","647284590915284994","647284590915284994","I've collected 9,091 gold coins!  http://t.co/uFbJ3QBb1B #android, #androidgames, #gameinsight","2547005349","2547005349","John Harrison","LucidDreamsDev","Dorset, England","false","false","219","393","13","0","1795","Wed May 14 09:04:42 +0000 2014","7200","Amsterdam","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159647097"
"Fri Sep 25 05:40:47 +0000 2015","647284590911057920","647284590911057920","I've harvested 420 of food!  http://t.co/uFbJ3QBb1B #android, #androidgames, #gameinsight","2547005349","2547005349","John Harrison","LucidDreamsDev","Dorset, England","false","false","219","393","13","0","1795","Wed May 14 09:04:42 +0000 2014","7200","Amsterdam","false","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159647096"
"Fri Sep 25 05:40:47 +0000 2015","647284592009867264","647284592009867264","RT @steveezy_a: Android users be like... http://t.co/mID1Ns3I4S","276398711","276398711","Ewur","eddd_maisterr","Lynwood, CA","false","false","569","569","2","3668","20798","Sun Apr 03 08:22:49 +0000 2011","-25200","Pacific Time (US & Canada)","true","en","false","false","null","null","null","null","null","null","null","null","null","null","null","null","0","0","false","false","false","low","en","1443159647358"
